NDVI,EVI,name,imageId
0.5554,0.36160000000000003,naju,2022_09_14
0.5774,0.3235,daegu,2022_09_14
0.4849,0.2826,suwon,2022_09_14
0.5236000000000001,0.37420000000000003,miryang,2022_09_14
0.466,0.2736,jinju,2022_09_14
0.5696,0.37170000000000003,jeonju,2022_09_30
0.49000000000000005,0.379,naju,2022_09_30
0.6414000000000001,0.35810000000000003,daegu,2022_09_30
0.4167,0.21960000000000002,suwon,2022_09_30
0.5329,0.35300000000000004,miryang,2022_09_30
0.46890000000000004,0.2763,jinju,2022_09_30
0.2836,0.1519,jeonju,2022_11_01
0.3452,0.2204,naju,2022_11_01
0.332,0.1728,daegu,2022_11_01
0.2539,0.13720000000000002,suwon,2022_11_01
0.27080000000000004,0.161,miryang,2022_11_01
0.2773,0.1724,jinju,2022_11_01
0.2179,0.1189,jeonju,2022_11_17
0.3304,0.1621,naju,2022_11_17
0.24500000000000002,0.12430000000000001,daegu,2022_11_17
0.22940000000000002,0.1228,suwon,2022_11_17
0.2258,0.1345,miryang,2022_11_17
0.2378,0.1203,jinju,2022_11_17
0.2446,0.1433,jeonju,2022_12_03
0.29000000000000004,0.1552,naju,2022_12_03
0.234,0.125,daegu,2022_12_03
0.233,0.1105,suwon,2022_12_03
0.2354,0.1198,miryang,2022_12_03
0.22920000000000001,0.1252,jinju,2022_12_03
0.050100000000000006,0.0375,jeonju,2022_12_19
0.0222,0.0212,naju,2022_12_19
0.2185,0.1288,daegu,2022_12_19
0.0886,0.0626,suwon,2022_12_19
0.2089,0.1126,miryang,2022_12_19
0.2451,0.1208,jinju,2022_12_19
